task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M3,1.0,j_262,1,Terminated,388140,388144,100.0,0.3
R17_16,1.0,j_262,1,Terminated,388188,388192,100.0,0.39
M1,1.0,j_262,1,Terminated,388140,388144,100.0,0.3
M1,1.0,j_265,1,Terminated,292288,292288,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_266,10,Terminated,492447,492702,75.0,0.1
M1,1.0,j_270,1,Terminated,419568,419569,100.0,0.2
M1,13.0,j_275,1,Terminated,566109,566112,50.0,0.2
R2_1,1.0,j_275,1,Terminated,566109,566116,50.0,0.2
M1,1.0,j_277,1,Terminated,498668,498669,100.0,0.3
R2_1,1.0,j_277,1,Terminated,498668,498669,100.0,0.39
M1,1.0,j_279,1,Terminated,605626,605627,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_289,10,Terminated,251384,251388,100.0,0.1
J6_4_5,3.0,j_293,1,Terminated,333930,333931,100.0,0.59
M5,1.0,j_293,1,Terminated,333930,333931,100.0,0.3
R8_7,1.0,j_293,1,Terminated,333930,333931,100.0,0.49
R7_3_6,7.0,j_293,1,Terminated,333930,333931,100.0,0.49
M1,1.0,j_293,1,Terminated,333930,333931,100.0,0.3
R9_8,1.0,j_293,1,Terminated,333930,333931,100.0,0.39
M4,1.0,j_293,1,Terminated,333930,333931,100.0,0.3
J3_1_2,3.0,j_293,1,Terminated,333930,333931,100.0,0.59
M2,1.0,j_293,1,Terminated,333930,333931,100.0,0.3
M3,1.0,j_295,1,Terminated,117291,117292,50.0,0.2
R2_1,1.0,j_295,1,Terminated,117291,117292,50.0,0.2
R5_4,1.0,j_295,1,Terminated,117291,117292,50.0,0.2
R1_3,1.0,j_295,1,Terminated,117291,117292,50.0,0.2
M6_2_5,3.0,j_295,1,Terminated,117291,117293,50.0,0.2
R4_3,1.0,j_295,1,Terminated,117291,117292,50.0,0.2
M1,1.0,j_297,1,Terminated,134771,134774,100.0,0.3
M3_2,1.0,j_297,1,Terminated,134777,134895,100.0,0.25
R2_1,1.0,j_297,1,Terminated,134774,134777,100.0,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_298,6,Terminated,431563,431877,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_298,6,Terminated,431563,431951,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,49.0,j_298,6,Terminated,431563,431880,30.0,0.05
J4_2_3,1.0,j_299,1,Terminated,299496,299503,50.0,0.2
R2_1,1.0,j_299,1,Terminated,299496,299500,50.0,0.2
M3,1.0,j_299,1,Terminated,299496,299498,50.0,0.2
M1,1.0,j_299,1,Terminated,299496,299500,50.0,0.39
M1,1.0,j_302,1,Terminated,679521,679524,50.0,0.3
M1,1.0,j_308,1,Terminated,112155,112159,50.0,0.2
R2_1,1.0,j_308,1,Terminated,112155,112163,50.0,0.2
M3,1.0,j_308,1,Terminated,112155,112164,50.0,0.2
R4_3,1.0,j_308,1,Terminated,112155,112170,50.0,0.2
M5_2_4,3.0,j_308,1,Terminated,112155,112193,50.0,0.3
M1,1.0,j_310,1,Terminated,513036,513037,100.0,0.3
R4_3,1.0,j_310,1,Terminated,513036,513037,100.0,0.39
M5_2_4,5.0,j_310,1,Terminated,513036,513042,100.0,0.35
R6_5,5.0,j_310,1,Terminated,513036,513042,100.0,0.39
R2_1,1.0,j_310,1,Terminated,513036,513037,100.0,0.39
M3,1.0,j_310,1,Terminated,513036,513036,100.0,0.3
M8,415.0,j_319,1,Terminated,459017,459045,100.0,0.3
R6_5,3.0,j_319,1,Terminated,459017,459065,100.0,0.49
R11_10,1.0,j_319,1,Terminated,459017,459085,100.0,0.39
R3_2,1.0,j_319,1,Terminated,459017,459042,100.0,0.39
J9_7_8,449.0,j_319,1,Terminated,459017,459084,100.0,0.59
M4_3,29.0,j_319,1,Terminated,459017,459049,100.0,0.3
R10_9,449.0,j_319,1,Terminated,459017,459085,100.0,0.49
M5,3.0,j_319,1,Terminated,459017,459055,100.0,0.3
J7_4_6,33.0,j_319,1,Terminated,459017,459066,100.0,0.59
R2_1,1.0,j_319,1,Terminated,459017,459039,100.0,0.49
M1,2.0,j_319,1,Terminated,459017,459035,100.0,0.3
M1,1.0,j_323,1,Terminated,682728,682728,50.0,0.15
R3_2,1.0,j_323,1,Terminated,682728,682729,50.0,0.15
R2_1,1.0,j_323,1,Terminated,682728,682728,50.0,0.15
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_324,10,Terminated,252072,252091,100.0,0.1
R3_2,3.0,j_325,1,Terminated,325963,326007,50.0,0.3
J4_1_3,999.0,j_325,1,Terminated,325963,326300,50.0,0.39
R5_4,3.0,j_325,1,Terminated,325963,326313,50.0,0.3
M1,1581.0,j_325,1,Terminated,325963,326202,50.0,0.49
M2,2.0,j_325,1,Terminated,325963,325991,50.0,0.39
R2_1,1.0,j_326,1,Terminated,661510,661512,100.0,0.39
M1,1.0,j_326,1,Terminated,661506,661509,100.0,0.3
R2_1,3.0,j_328,1,Terminated,532597,532689,50.0,0.39
M1,4.0,j_328,1,Terminated,532597,532647,50.0,0.39
M1,1950.0,j_332,1,Terminated,639361,639484,100.0,0.2
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,1.0,j_336,3,Terminated,308470,308657,100.0,0.79
task_LTI0MjU2NDM0NTE3NDI0MzkwNjE=,1.0,j_336,3,Terminated,308470,308685,100.0,0.79
M1,1.0,j_343,1,Terminated,368128,368367,50.0,0.2
M9,3.0,j_345,1,Terminated,670122,670133,100.0,0.3
J11_5_10,85.0,j_345,1,Terminated,670122,670149,100.0,0.59
M5,4.0,j_345,1,Terminated,670122,670145,100.0,0.3
M4,1.0,j_345,1,Terminated,670122,670129,100.0,0.3
M6,56.0,j_345,1,Terminated,670122,670130,100.0,0.3
R2_1,1.0,j_345,1,Terminated,670122,670123,100.0,0.39
J10_8_9,81.0,j_345,1,Terminated,670122,670147,100.0,0.59
M3,34.0,j_345,1,Terminated,670122,670128,100.0,0.3
R8_6_7,77.0,j_345,1,Terminated,670122,670143,100.0,0.49
J13_2_3_12,123.0,j_345,1,Terminated,670122,670152,100.0,0.59
J12_4_11,87.0,j_345,1,Terminated,670122,670151,100.0,0.59
M7,20.0,j_345,1,Terminated,670122,670130,100.0,0.3
M1,1.0,j_345,1,Terminated,670122,670123,100.0,0.3
R14_13,1.0,j_345,1,Terminated,670122,670154,100.0,0.39
R2_1,1.0,j_346,1,Terminated,150517,150518,100.0,0.39
M1,2.0,j_346,1,Terminated,150517,150518,100.0,0.3
M1,1.0,j_347,1,Terminated,372601,372610,50.0,0.2
M7,21.0,j_350,1,Terminated,573971,573973,100.0,0.3
R2_1,1.0,j_350,1,Terminated,573971,573982,100.0,0.49
M5,3.0,j_350,1,Terminated,573971,573972,100.0,0.3
J6_4_5,35.0,j_350,1,Terminated,573971,573982,100.0,0.59
J8_6_7,57.0,j_350,1,Terminated,573971,573983,100.0,0.59
J4_2_3,31.0,j_350,1,Terminated,573971,573982,100.0,0.59
M3,30.0,j_350,1,Terminated,573971,573976,100.0,0.3
M1,2.0,j_350,1,Terminated,573971,573980,100.0,0.3
R9_8,57.0,j_350,1,Terminated,573971,573983,100.0,0.49
R10_9,1.0,j_350,1,Terminated,573971,573983,100.0,0.39
R2_1,1.0,j_352,1,Terminated,373537,373538,50.0,0.2
M1,1.0,j_352,1,Terminated,373537,373538,50.0,0.2
M1,14.0,j_356,1,Terminated,649094,649106,50.0,0.39
R2_1,1.0,j_356,1,Terminated,649094,649420,50.0,0.2
M2,182.0,j_358,1,Terminated,244563,244579,100.0,0.3
J4_1_2_3,197.0,j_358,1,Terminated,244563,244625,100.0,0.49
M3,9.0,j_358,1,Terminated,244563,244568,100.0,0.3
M1,5.0,j_358,1,Terminated,244563,244608,100.0,0.3
MergeTask,1.0,j_359,1,Terminated,197338,197351,100.0,0.1
R4_8,2.0,j_360,1,Terminated,208117,208141,100.0,0.49
R3_2,2.0,j_360,1,Terminated,208048,208083,100.0,0.49
J10_1_5_7_8_9,14.0,j_360,1,Terminated,208215,208346,100.0,0.59
M1,252.0,j_360,1,Terminated,208031,208039,100.0,0.3
J5_3_4,1.0,j_360,1,Terminated,208141,208215,100.0,0.59
R11_10,1.0,j_360,1,Terminated,208347,208351,100.0,0.39
M6,251.0,j_360,1,Terminated,208031,208038,100.0,0.3
M8,276.0,j_360,1,Terminated,208031,208117,100.0,0.3
M2,141.0,j_360,1,Terminated,208031,208047,100.0,0.3
M9,144.0,j_360,1,Terminated,208031,208041,100.0,0.3
R7_6,3.0,j_360,1,Terminated,208038,208075,100.0,0.49
M1,1.0,j_362,1,Terminated,185789,185790,100.0,0.2
M1,1.0,j_363,1,Terminated,445912,445913,100.0,0.2
M1,4.0,j_364,1,Terminated,436439,436889,100.0,0.39
R2_1,1.0,j_372,1,Terminated,395798,395803,50.0,0.2
M5_4,97.0,j_372,1,Terminated,395798,395814,50.0,0.39
M1,10.0,j_372,1,Terminated,395798,395802,50.0,0.2
M3_2,17.0,j_372,1,Terminated,395798,395812,50.0,0.39
R4_1,1.0,j_372,1,Terminated,395798,395803,50.0,0.2
M1,1111.0,j_373,1,Terminated,617097,617100,100.0,0.2
M1,7.0,j_376,1,Terminated,634561,634567,50.0,0.39
R2_1,23.0,j_378,1,Terminated,92522,92765,100.0,0.39
M1,67.0,j_378,1,Terminated,92522,92586,100.0,0.3
M1,1.0,j_379,1,Terminated,419102,419102,100.0,0.2
R5_4,1.0,j_380,1,Terminated,370886,370909,50.0,0.2
R3_2,1.0,j_380,1,Terminated,370886,370900,50.0,0.2
R2_1,1.0,j_380,1,Terminated,370886,370897,50.0,0.2
M4_3,1.0,j_380,1,Terminated,370886,370905,50.0,0.2
M1,1.0,j_380,1,Terminated,370887,370894,50.0,0.2
M1,1.0,j_381,1,Terminated,542790,542794,50.0,0.2
J3_1_2,1.0,j_382,1,Terminated,382408,382411,100.0,0.59
R1_2,1.0,j_382,1,Terminated,382408,382411,100.0,0.39
M2,328.0,j_382,1,Terminated,382408,382411,100.0,0.3
R4_3,1.0,j_382,1,Terminated,382408,382411,100.0,0.39
R3_2,1.0,j_386,1,Terminated,510240,510243,100.0,0.39
R2_1,1.0,j_386,1,Terminated,510237,510240,100.0,0.49
M1,1.0,j_386,1,Terminated,510233,510236,100.0,0.3
M4_3,1.0,j_386,1,Terminated,510243,510246,100.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,29.0,j_387,6,Terminated,605524,605645,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_387,6,Terminated,605524,605649,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_387,6,Terminated,605524,605533,10.0,0.05
M1,156.0,j_389,1,Terminated,366385,366422,100.0,0.49
R2_1,1.0,j_389,1,Terminated,366423,366517,100.0,0.39
M1,1.0,j_394,1,Terminated,269118,269121,50.0,0.2
R2_1,1.0,j_394,1,Terminated,269118,269125,50.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_396,6,Terminated,422043,422076,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_396,6,Terminated,422043,422079,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_396,6,Terminated,422043,422716,5.0,0.03
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_401,6,Terminated,364242,364493,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_401,6,Terminated,364242,364276,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_401,6,Terminated,364242,364245,10.0,0.05
M1,1.0,j_416,1,Terminated,173722,173724,50.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_423,6,Terminated,628125,628166,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_423,6,Terminated,628125,628130,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_423,6,Terminated,628125,628177,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,22.0,j_427,6,Terminated,518408,518846,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_427,6,Terminated,518408,518797,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_427,6,Terminated,518408,518849,5.0,0.03
M1,1.0,j_428,1,Terminated,419680,419680,100.0,0.2
R2_1,1.0,j_430,1,Terminated,158895,158897,100.0,0.39
M1,1.0,j_430,1,Terminated,158895,158896,100.0,0.3
M3_2,161.0,j_430,1,Terminated,158895,158898,100.0,0.2
MergeTask,1.0,j_432,1,Terminated,204044,204049,100.0,0.1
R4_3,21.0,j_440,1,Terminated,481781,482264,50.0,0.39
M1,1.0,j_440,1,Terminated,481781,481784,50.0,0.2
R2_1,1.0,j_440,1,Terminated,481781,482156,50.0,0.2
M3_2,55.0,j_440,1,Terminated,481781,482171,50.0,0.39
M1,13.0,j_447,1,Terminated,176894,176895,100.0,0.3
R3_2,1.0,j_447,1,Terminated,176894,176898,100.0,0.39
R2_1,1.0,j_447,1,Terminated,176894,176897,100.0,0.69
M1,18.0,j_448,1,Terminated,353794,353799,100.0,0.3
R2_1,7.0,j_448,1,Terminated,353794,353800,100.0,0.39
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_449,6,Terminated,321909,322017,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_449,6,Terminated,321909,322022,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_449,6,Terminated,321909,321914,10.0,0.05
M1,1.0,j_450,1,Terminated,417288,417288,100.0,0.2
MergeTask,6.0,j_451,1,Terminated,396448,396456,100.0,0.1
M1,1.0,j_459,1,Terminated,513963,513967,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,6.0,j_460,10,Terminated,646999,647823,75.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_467,10,Terminated,583780,583848,75.0,0.1
R7_6,1.0,j_469,1,Terminated,129224,129227,100.0,0.39
M5_2_4,35.0,j_469,1,Terminated,129224,129227,100.0,0.3
M3,1.0,j_469,1,Terminated,129224,129224,100.0,0.3
R6_5,35.0,j_469,1,Terminated,129224,129227,100.0,0.49
R4_3,1.0,j_469,1,Terminated,129224,129224,100.0,0.39
M1,1.0,j_469,1,Terminated,129224,129224,100.0,0.3
R2_1,1.0,j_469,1,Terminated,129224,129224,100.0,0.39
R2_1,5.0,j_470,1,Terminated,358866,358877,50.0,0.2
M1,4.0,j_470,1,Terminated,358866,358876,50.0,0.2
MergeTask,1.0,j_472,1,Terminated,182265,182268,100.0,0.1
R2_1,1.0,j_475,1,Terminated,582045,582051,50.0,0.2
M1,1.0,j_475,1,Terminated,582045,582048,50.0,0.2
MergeTask,1.0,j_479,1,Terminated,149666,149669,100.0,0.1
M1,1.0,j_481,1,Terminated,444363,444381,100.0,0.2
R2_1,3.0,j_482,1,Terminated,250186,250202,50.0,0.3
M1,39.0,j_482,1,Terminated,250186,250196,50.0,0.59
M1,6.0,j_483,1,Terminated,150501,150545,50.0,0.2
R2_1,1.0,j_483,1,Terminated,150501,150547,50.0,0.2
M1,4.0,j_487,1,Terminated,106801,106809,50.0,0.39
R2_1,1.0,j_488,1,Terminated,88932,88933,100.0,0.39
M1,1.0,j_488,1,Terminated,88932,88933,100.0,0.3
M1,1.0,j_490,1,Terminated,418994,418995,100.0,0.2
M1,1.0,j_491,1,Terminated,418613,418613,100.0,0.2
R3_2,1.0,j_494,1,Terminated,644843,644848,100.0,0.39
R2_1,1.0,j_494,1,Terminated,644838,644842,100.0,0.49
M1,7.0,j_494,1,Terminated,644825,644838,100.0,0.49
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_497,6,Terminated,543830,544186,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_497,6,Terminated,543830,543833,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_497,6,Terminated,543829,543847,30.0,0.05
R2_1,1.0,j_498,1,Terminated,127147,127166,50.0,0.2
M1,11.0,j_498,1,Terminated,127147,127159,50.0,0.59
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_499,6,Terminated,330953,331129,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,112.0,j_499,6,Terminated,330953,331124,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_499,6,Terminated,330953,330960,10.0,0.05
R4_3,1.0,j_504,1,Terminated,305174,305180,100.0,0.39
J3_1_2,9.0,j_504,1,Terminated,305174,305180,100.0,0.59
M1,5.0,j_504,1,Terminated,305174,305177,100.0,0.3
M2,3.0,j_504,1,Terminated,305174,305179,100.0,0.3
M1,8.0,j_505,1,Terminated,480793,480976,50.0,0.39
M3_2,1.0,j_506,1,Terminated,160913,160987,100.0,0.25
M1,1.0,j_506,1,Terminated,160906,160909,100.0,0.3
R2_1,1.0,j_506,1,Terminated,160910,160912,100.0,0.39
M1,1.0,j_512,1,Terminated,359077,359079,100.0,0.2
M1,847.0,j_514,1,Terminated,623181,623416,50.0,0.39
M2,175.0,j_516,1,Terminated,196334,196378,50.0,0.39
M1,175.0,j_516,1,Terminated,196334,196386,50.0,0.39
J3_1_2,263.0,j_516,1,Terminated,196334,196424,50.0,0.39
R4_3,1.0,j_518,1,Terminated,542950,542993,50.0,0.2
M3_2,1.0,j_518,1,Terminated,542950,542982,50.0,0.2
R5_4,1.0,j_518,1,Terminated,542950,543000,50.0,0.2
M1,1.0,j_518,1,Terminated,542950,542961,50.0,0.2
R2_1,1.0,j_518,1,Terminated,542950,542972,50.0,0.2
M6_5,39.0,j_518,1,Terminated,542950,543026,50.0,0.2
M1,351.0,j_523,1,Terminated,377745,377749,100.0,0.2
M1,1.0,j_528,1,Terminated,444659,444662,100.0,0.2
M1,1.0,j_534,1,Terminated,93349,93350,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,23.0,j_537,10,Terminated,220433,220485,100.0,0.1
R4_3,1.0,j_541,1,Terminated,677951,677973,50.0,0.15
M3_2,341.0,j_541,1,Terminated,677951,677971,50.0,0.3
M1,1.0,j_541,1,Terminated,677951,677953,50.0,0.15
R2_1,1.0,j_541,1,Terminated,677951,677954,50.0,0.15
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_545,6,Terminated,386291,386326,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_545,6,Terminated,386291,386323,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_545,6,Terminated,386291,386297,10.0,0.05
task_MzkwNjI2MTQ2NTgxODQzNDc5Mw==,1.0,j_546,11,Terminated,107894,107905,100.0,0.19
M1,1.0,j_550,1,Terminated,444920,444921,100.0,0.2
M1,1.0,j_553,1,Terminated,416592,416593,100.0,0.2
R2_1,1.0,j_555,1,Terminated,483021,483022,50.0,0.2
M1,48.0,j_555,1,Terminated,483021,483022,50.0,0.2
R3_2,1.0,j_555,1,Terminated,483021,483022,50.0,0.2
M1,1.0,j_557,1,Terminated,668872,668878,100.0,0.3
R4_3,1.0,j_557,1,Terminated,668872,668872,100.0,0.39
M3,1.0,j_557,1,Terminated,668872,668872,100.0,0.3
J6_1_2_5,141.0,j_557,1,Terminated,668872,668889,100.0,0.49
M5_4,19.0,j_557,1,Terminated,668872,668877,100.0,0.3
M2,120.0,j_557,1,Terminated,668872,668888,100.0,0.3
M1,1.0,j_559,1,Terminated,476581,476581,50.0,0.2
M1,1.0,j_565,1,Terminated,366699,368553,50.0,0.39
M1,1.0,j_569,1,Terminated,616848,616848,100.0,0.3
M3_2,1.0,j_569,1,Terminated,616848,616854,100.0,0.25
R2_1,1.0,j_569,1,Terminated,616848,616848,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_570,10,Failed,251563,251566,100.0,0.1
M1,1.0,j_577,1,Terminated,541386,541389,100.0,0.2
R3_2,1.0,j_582,1,Terminated,247458,247461,100.0,0.49
R2_1,1.0,j_582,1,Terminated,247454,247458,100.0,0.49
R6_5,3.0,j_582,1,Terminated,247562,247582,100.0,0.49
R4_3,1.0,j_582,1,Terminated,247461,247464,100.0,0.39
M5_4,3.0,j_582,1,Terminated,247465,247561,100.0,0.3
M1,1.0,j_582,1,Terminated,247451,247454,100.0,0.3
R7_6,2.0,j_582,1,Terminated,247583,247628,100.0,0.39
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,,j_585,6,Waiting,0,0,,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_585,6,Terminated,297824,297827,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,,j_585,6,Waiting,0,0,,
R2_1,1.0,j_588,1,Terminated,116153,116157,100.0,0.39
M1,1.0,j_588,1,Terminated,116148,116153,100.0,0.3
M1,231.0,j_589,1,Terminated,440129,440133,50.0,0.3
R2_1,1.0,j_589,1,Terminated,440129,440134,50.0,0.2
MergeTask,2.0,j_590,1,Terminated,512657,512662,100.0,0.1
M1,1.0,j_594,1,Terminated,374498,374510,100.0,0.39
M1,1.0,j_595,1,Terminated,419649,419650,100.0,0.2
M1,2.0,j_596,1,Terminated,98584,98584,50.0,0.2
M5_4,3.0,j_596,1,Terminated,98584,98590,50.0,0.3
M3_2,1.0,j_596,1,Terminated,98584,98588,50.0,0.49
R2_1,1.0,j_596,1,Terminated,98584,98584,50.0,0.2
R4_3,1.0,j_596,1,Terminated,98584,98588,50.0,0.2
R6_5,1.0,j_596,1,Terminated,98584,98590,50.0,0.2
M5_2_4,1137.0,j_598,1,Terminated,128130,129215,50.0,0.39
R4_3,1.0,j_598,1,Terminated,128130,128450,50.0,0.2
R1_3,1.0,j_598,1,Terminated,128130,128448,50.0,0.2
M3,1.0,j_598,1,Terminated,128130,128444,50.0,0.2
R2_1,1.0,j_598,1,Terminated,128130,128451,50.0,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_599,6,Terminated,420111,420795,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,4.0,j_599,6,Terminated,420111,420489,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_599,6,Terminated,420111,420467,10.0,0.05
M1,1.0,j_605,1,Terminated,544458,544465,100.0,0.2
M1,1.0,j_608,1,Terminated,419677,419677,100.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,10.0,j_609,6,Terminated,447224,447300,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_609,6,Terminated,447224,447227,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_609,6,Terminated,447224,447305,5.0,0.03
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_611,10,Terminated,244910,244915,100.0,0.1
J1_2,1.0,j_612,1,Terminated,250888,250892,100.0,0.59
R5_4,1.0,j_612,1,Terminated,250888,250892,100.0,0.49
M2,1.0,j_612,1,Terminated,250888,250892,100.0,0.3
R6_5,1.0,j_612,1,Terminated,250888,250892,100.0,0.39
J3_2,1.0,j_612,1,Terminated,250888,250892,100.0,0.59
R4_1_3,3.0,j_612,1,Terminated,250888,250892,100.0,0.49
MergeTask,1.0,j_615,1,Terminated,593401,593403,100.0,0.1
R2_1,1.0,j_619,1,Terminated,642002,642003,100.0,0.39
M1,1.0,j_619,1,Terminated,642002,642003,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_621,10,Terminated,670508,670512,100.0,0.1
R2_1,29.0,j_623,1,Terminated,613055,613070,100.0,0.39
M1,1.0,j_623,1,Terminated,613055,613066,100.0,0.49
R4_6,1.0,j_629,1,Terminated,87651,87669,50.0,0.2
R9_8,1.0,j_629,1,Terminated,87651,87675,50.0,0.2
R3_4,1.0,j_629,1,Terminated,87651,87669,50.0,0.2
R1_6,1.0,j_629,1,Terminated,87651,87670,50.0,0.3
J7_6,3.0,j_629,1,Terminated,87651,87675,50.0,0.3
R12_11,1.0,j_629,1,Terminated,87651,87654,50.0,0.2
R8_7,1.0,j_629,1,Terminated,87651,87675,50.0,0.2
R5_4,1.0,j_629,1,Terminated,87651,87669,50.0,0.2
R13_12,1.0,j_629,1,Terminated,87651,87654,50.0,0.2
R14_2_3_5_9_10_13,1.0,j_629,1,Terminated,87651,87675,50.0,0.2
M11,1.0,j_629,1,Terminated,87651,87654,50.0,0.2
M10,1.0,j_629,1,Terminated,87651,87653,50.0,0.2
R2_1,1.0,j_629,1,Terminated,87651,87670,50.0,0.2
M6,21.0,j_629,1,Terminated,87651,87668,50.0,0.59
R4_3,1.0,j_633,1,Terminated,344282,344288,100.0,0.39
M1,1.0,j_633,1,Terminated,344282,344284,100.0,0.54
M3_2,1.0,j_633,1,Terminated,344282,344288,100.0,0.54
R2_1,1.0,j_633,1,Terminated,344282,344284,100.0,0.39
R2_1,1.0,j_637,1,Terminated,302164,302164,100.0,0.39
M1,1.0,j_637,1,Terminated,302164,302164,100.0,0.3
M1,1.0,j_639,1,Terminated,457167,457175,50.0,0.2
R2_1,1.0,j_639,1,Terminated,457167,457181,50.0,0.2
M1,1.0,j_640,1,Terminated,418137,418137,100.0,0.2
R2_1,1.0,j_643,1,Terminated,150313,150320,50.0,0.2
M1,18.0,j_643,1,Terminated,150314,150317,50.0,0.2
M1,1.0,j_645,1,Terminated,617594,617595,100.0,0.2
R2_1,1.0,j_646,1,Terminated,679165,679217,100.0,0.39
M1,2.0,j_646,1,Terminated,679165,679197,100.0,0.35
J3_1_2,9.0,j_653,1,Terminated,183025,183105,50.0,0.2
M2,1437.0,j_653,1,Terminated,183026,183059,50.0,0.39
M1,1.0,j_653,1,Terminated,183025,183040,50.0,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_655,6,Terminated,487939,487941,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_655,6,Running,487939,0,,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_655,6,Running,487939,0,,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_656,6,Terminated,612465,612469,10.0,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_656,6,Terminated,612465,612474,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_656,6,Terminated,612465,612479,5.0,0.03
R6_5,23.0,j_657,1,Terminated,156733,156789,100.0,0.49
J7_2_4_6,59.0,j_657,1,Terminated,156733,156897,100.0,0.59
R8_7,59.0,j_657,1,Terminated,156733,156897,100.0,0.39
R4_3,27.0,j_657,1,Terminated,156733,156797,100.0,0.49
M3,26.0,j_657,1,Terminated,156733,156764,100.0,0.3
R2_1,9.0,j_657,1,Terminated,156733,156866,100.0,0.49
M1,26.0,j_657,1,Terminated,156733,156763,100.0,0.3
M5,23.0,j_657,1,Terminated,156733,156759,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_659,8,Terminated,227560,227563,100.0,0.1
MergeTask,1.0,j_664,1,Terminated,382298,382301,100.0,0.1
M1,1.0,j_669,1,Terminated,274763,274766,100.0,0.2
